subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,divergence,pred.raw
28,33,3,33.3,NA,NA,NA,286,NA,0,1,0,SCB,Ortho_control,3,194.5,0.1
28,34,1,34.1,NA,NA,NA,106,NA,0,1,0,SCB,Target,2,194.5,1
28,35,2,35.2,261,261,261,511,261,1,1,0,SCB,Pseudohomophone,1,194.5,0.7
28,36,3,36.3,55,NA,55,183,319,1,0,1,SCB,Ortho_control,3,194.5,0.3
28,37,1,37.1,203,203,203,442,203,1,1,0,SCB,Target,2,194.5,1
28,38,2,38.2,430,430,430,430,430,1,0,0,SCB,Pseudohomophone,1,194.5,0.5
28,39,3,39.3,NA,NA,NA,355,NA,0,1,0,SCB,Ortho_control,3,194.5,0
28,40,1,40.1,533,NA,643,643,643,1,0,0,SCB,Target,2,194.5,0.9
28,41,2,41.2,NA,NA,NA,151,NA,0,1,0,SCB,Pseudohomophone,1,194.5,0.5
28,42,3,42.3,350,350,350,350,350,1,0,0,SCB,Ortho_control,3,194.5,0.5
28,43,1,43.1,191,191,191,191,191,1,0,0,SCB,Target,2,194.5,0.7
28,44,2,44.2,160,160,160,160,160,1,0,0,SCB,Pseudohomophone,1,194.5,0.3
28,45,3,45.3,444,444,444,444,444,1,0,0,SCB,Ortho_control,3,194.5,1
28,46,1,46.1,72,72,72,72,72,1,0,0,SCB,Target,2,194.5,0.9
28,47,2,47.2,148,148,148,148,148,1,0,0,SCB,Pseudohomophone,1,194.5,0.9
28,48,3,48.3,334,334,334,334,334,1,0,0,SCB,Ortho_control,3,194.5,1
28,49,1,49.1,204,NA,390,390,390,1,0,0,SCB,Target,2,194.5,0
28,50,2,50.2,225,225,225,280,225,1,1,0,SCB,Pseudohomophone,1,194.5,0.5
28,51,3,51.3,278,278,278,278,278,1,0,0,SCB,Ortho_control,3,194.5,0.3
28,52,1,52.1,243,243,243,243,243,1,0,0,SCB,Target,2,194.5,1
28,53,2,53.2,NA,NA,NA,184,NA,0,1,0,SCB,Pseudohomophone,1,194.5,0.8
28,54,3,54.3,218,218,218,453,218,1,1,0,SCB,Ortho_control,3,194.5,0.7
28,55,1,55.1,NA,NA,NA,73,NA,0,1,0,SCB,Target,2,194.5,0.7
28,56,2,56.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,194.5,0.1
28,57,3,57.3,NA,NA,NA,173,NA,0,1,0,SCB,Ortho_control,3,194.5,0.2
28,58,1,58.1,164,NA,354,441,354,1,0,0,SCB,Target,2,194.5,0.7
28,59,2,59.2,NA,NA,NA,458,NA,0,1,0,SCB,Pseudohomophone,1,194.5,0
28,60,3,60.3,91,NA,235,466,235,1,1,0,SCB,Ortho_control,3,194.5,0.3
28,61,1,61.1,253,253,253,253,253,1,0,0,SCB,Target,2,194.5,0.1
28,62,2,62.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,194.5,1
28,63,3,63.3,176,176,176,1009,176,1,1,0,SCB,Ortho_control,3,194.5,0
28,64,1,64.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,1
28,65,2,65.2,342,342,342,342,342,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,66,3,66.3,201,201,201,201,201,1,0,0,SCB,Ortho_control,3,194.5,1
28,67,1,67.1,140,140,140,140,140,1,0,0,SCB,Target,2,194.5,0.9
28,68,2,68.2,199,199,199,199,199,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,69,3,69.3,NA,NA,NA,187,NA,0,1,0,SCB,Ortho_control,3,194.5,0.7
28,70,1,70.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.9
28,71,2,71.2,219,219,219,219,219,1,0,0,SCB,Pseudohomophone,1,194.5,0.9
28,72,3,72.3,256,256,256,256,256,1,0,0,SCB,Ortho_control,3,194.5,0.9
28,73,1,73.1,168,NA,168,408,615,1,0,1,SCB,Target,2,194.5,0.9
28,74,2,74.2,201,201,201,201,201,1,0,0,SCB,Pseudohomophone,1,194.5,0.6
28,75,3,75.3,184,184,184,699,184,1,1,0,SCB,Ortho_control,3,194.5,0.8
28,76,1,76.1,134,134,134,134,134,1,0,0,SCB,Target,2,194.5,0.9
28,77,2,77.2,NA,NA,NA,149,NA,0,1,0,SCB,Pseudohomophone,1,194.5,0.9
28,78,3,78.3,296,296,296,458,296,1,1,0,SCB,Ortho_control,3,194.5,0.9
28,79,1,79.1,256,256,256,256,456,1,0,1,SCB,Target,2,194.5,0.4
28,80,2,80.2,56,56,56,177,56,1,1,0,SCB,Pseudohomophone,1,194.5,0.8
28,81,3,81.3,NA,NA,NA,422,NA,0,1,0,SCB,Ortho_control,3,194.5,1
28,82,1,82.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.7
28,83,2,83.2,222,222,222,222,222,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,84,3,84.3,NA,NA,NA,268,NA,0,1,0,SCB,Ortho_control,3,194.5,0.5
28,85,1,85.1,262,262,262,262,262,1,0,0,SCB,Target,2,194.5,1
28,86,2,86.2,212,212,212,212,212,1,0,0,SCB,Pseudohomophone,1,194.5,0.2
28,87,3,87.3,NA,NA,NA,111,NA,0,1,0,SCB,Ortho_control,3,194.5,0.7
28,88,1,88.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.7
28,89,2,89.2,191,191,191,191,191,1,0,0,SCB,Pseudohomophone,1,194.5,0.8
28,90,3,90.3,97,NA,97,515,701,1,1,1,SCB,Ortho_control,3,194.5,1
28,92,2,92.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,194.5,0.5
28,93,3,93.3,319,319,319,319,319,1,0,0,SCB,Ortho_control,3,194.5,0.7
28,94,1,94.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.8
28,95,2,95.2,182,182,182,182,348,1,0,1,SCB,Pseudohomophone,1,194.5,0.6
28,96,3,96.3,276,276,276,668,368,1,1,1,SCB,Ortho_control,3,194.5,0
28,97,1,97.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.6
28,98,2,98.2,195,195,195,195,195,1,0,0,SCB,Pseudohomophone,1,194.5,0.7
28,99,3,99.3,86,NA,86,224,500,1,0,1,SCB,Ortho_control,3,194.5,0.8
28,100,1,100.1,212,212,212,212,212,1,0,0,SCB,Target,2,194.5,1
28,101,2,101.2,224,224,224,224,224,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,102,3,102.3,NA,NA,NA,146,NA,0,1,0,SCB,Ortho_control,3,194.5,0.9
28,103,1,103.1,215,215,215,215,215,1,0,0,SCB,Target,2,194.5,0.4
28,104,2,104.2,NA,NA,NA,390,NA,0,1,0,SCB,Pseudohomophone,1,194.5,0.5
28,105,3,105.3,172,172,172,268,172,1,1,0,SCB,Ortho_control,3,194.5,0.6
28,106,1,106.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,1
28,107,2,107.2,302,302,302,302,302,1,0,0,SCB,Pseudohomophone,1,194.5,0.4
28,108,3,108.3,89,NA,502,502,502,1,0,0,SCB,Ortho_control,3,194.5,1
28,109,1,109.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.2
28,110,2,110.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,194.5,0.4
28,111,3,111.3,178,178,178,178,178,1,0,0,SCB,Ortho_control,3,194.5,0.7
28,112,1,112.1,235,235,235,235,235,1,0,0,SCB,Target,2,194.5,1
28,113,2,113.2,205,205,205,205,205,1,0,0,SCB,Pseudohomophone,1,194.5,0.8
28,114,3,114.3,243,243,243,331,243,1,1,0,SCB,Ortho_control,3,194.5,1
28,115,1,115.1,458,458,458,458,458,1,0,0,SCB,Target,2,194.5,0
28,116,2,116.2,114,NA,247,247,247,1,0,0,SCB,Pseudohomophone,1,194.5,0.8
28,117,3,117.3,335,335,335,335,335,1,0,0,SCB,Ortho_control,3,194.5,0.4
28,118,1,118.1,214,214,214,214,214,1,0,0,SCB,Target,2,194.5,1
28,119,2,119.2,212,NA,212,287,491,1,0,1,SCB,Pseudohomophone,1,194.5,0.6
28,120,3,120.3,169,169,169,332,169,1,1,0,SCB,Ortho_control,3,194.5,1
28,121,1,121.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,1
28,122,2,122.2,461,461,461,461,461,1,0,0,SCB,Pseudohomophone,1,194.5,0.8
28,123,3,123.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,194.5,0.1
28,124,1,124.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.9
28,125,2,125.2,368,368,368,368,368,1,0,0,SCB,Pseudohomophone,1,194.5,0.9
28,126,3,126.3,75,75,75,75,294,1,0,1,SCB,Ortho_control,3,194.5,0.9
28,127,1,127.1,254,254,254,254,254,1,0,0,SCB,Target,2,194.5,0.1
28,128,2,128.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,194.5,0.4
28,129,3,129.3,237,237,237,237,237,1,0,0,SCB,Ortho_control,3,194.5,0.8
28,130,1,130.1,91,NA,195,195,195,1,0,0,SCB,Target,2,194.5,0.3
28,131,2,131.2,217,217,217,217,217,1,0,0,SCB,Pseudohomophone,1,194.5,0.5
28,132,3,132.3,251,251,251,545,251,1,1,0,SCB,Ortho_control,3,194.5,0.5
28,133,1,133.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,0.7
28,134,2,134.2,237,237,237,237,237,1,0,0,SCB,Pseudohomophone,1,194.5,0.8
28,135,3,135.3,NA,NA,NA,196,NA,0,1,0,SCB,Ortho_control,3,194.5,0.2
28,136,1,136.1,290,290,290,290,290,1,0,0,SCB,Target,2,194.5,0.9
28,137,2,137.2,165,NA,165,300,483,1,0,1,SCB,Pseudohomophone,1,194.5,0.9
28,138,3,138.3,214,214,214,477,214,1,1,0,SCB,Ortho_control,3,194.5,0.5
28,139,1,139.1,179,179,179,179,179,1,0,0,SCB,Target,2,194.5,1
28,140,2,140.2,97,97,97,137,97,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,141,3,141.3,233,233,233,288,233,1,1,0,SCB,Ortho_control,3,194.5,0.8
28,142,1,142.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,1
28,143,2,143.2,203,NA,371,371,371,1,0,0,SCB,Pseudohomophone,1,194.5,0.7
28,144,3,144.3,399,399,399,399,399,1,0,0,SCB,Ortho_control,3,194.5,1
28,145,1,145.1,216,216,216,216,216,1,0,0,SCB,Target,2,194.5,0.1
28,146,2,146.2,233,233,233,233,233,1,0,0,SCB,Pseudohomophone,1,194.5,0.1
28,147,3,147.3,133,133,133,189,133,1,1,0,SCB,Ortho_control,3,194.5,1
28,148,1,148.1,198,198,198,198,198,1,0,0,SCB,Target,2,194.5,1
28,149,2,149.2,144,144,144,144,144,1,0,0,SCB,Pseudohomophone,1,194.5,0.9
28,150,3,150.3,222,NA,374,374,374,1,0,0,SCB,Ortho_control,3,194.5,0.5
28,151,1,151.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,1
28,152,2,152.2,261,NA,416,416,416,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,153,3,153.3,NA,NA,NA,155,NA,0,1,0,SCB,Ortho_control,3,194.5,1
28,154,1,154.1,225,225,225,225,225,1,0,0,SCB,Target,2,194.5,0.8
28,155,2,155.2,310,310,310,310,426,1,0,1,SCB,Pseudohomophone,1,194.5,0.3
28,156,3,156.3,142,NA,142,352,514,1,0,1,SCB,Ortho_control,3,194.5,0.9
28,157,1,157.1,123,123,123,123,123,1,0,0,SCB,Target,2,194.5,1
28,158,2,158.2,293,NA,293,452,629,1,0,1,SCB,Pseudohomophone,1,194.5,0.8
28,159,3,159.3,187,187,187,187,187,1,0,0,SCB,Ortho_control,3,194.5,1
28,160,1,160.1,192,192,192,192,192,1,0,0,SCB,Target,2,194.5,0.3
28,161,2,161.2,160,NA,302,302,302,1,0,0,SCB,Pseudohomophone,1,194.5,0.7
28,162,3,162.3,236,236,236,236,236,1,0,0,SCB,Ortho_control,3,194.5,0.9
28,163,1,163.1,390,390,390,390,390,1,0,0,SCB,Target,2,194.5,0
28,164,2,164.2,159,159,159,159,159,1,0,0,SCB,Pseudohomophone,1,194.5,0
28,165,3,165.3,304,304,304,304,304,1,0,0,SCB,Ortho_control,3,194.5,0.9
28,166,1,166.1,NA,NA,NA,146,NA,0,1,0,SCB,Target,2,194.5,0.8
28,167,2,167.2,182,NA,275,382,275,1,1,0,SCB,Pseudohomophone,1,194.5,0.3
28,168,3,168.3,NA,NA,NA,150,NA,0,1,0,SCB,Ortho_control,3,194.5,0.5
28,169,1,169.1,223,223,223,223,431,1,0,1,SCB,Target,2,194.5,0.6
28,170,2,170.2,243,243,243,243,243,1,0,0,SCB,Pseudohomophone,1,194.5,1
28,171,3,171.3,217,217,217,217,217,1,0,0,SCB,Ortho_control,3,194.5,0.7
28,172,1,172.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,194.5,1
28,173,2,173.2,138,NA,138,1015,1171,1,1,1,SCB,Pseudohomophone,1,194.5,0.9
28,174,3,174.3,150,NA,448,448,627,1,0,1,SCB,Ortho_control,3,194.5,1
28,175,1,175.1,NA,NA,NA,124,NA,0,1,0,SCB,Target,2,194.5,0.8
28,176,2,176.2,225,225,225,225,225,1,0,0,SCB,Pseudohomophone,1,194.5,0.4
28,177,3,177.3,150,150,150,150,150,1,0,0,SCB,Ortho_control,3,194.5,0.6
28,178,1,178.1,185,NA,281,281,281,1,0,0,SCB,Target,2,194.5,0.7
28,179,2,179.2,167,167,167,167,167,1,0,0,SCB,Pseudohomophone,1,194.5,0.6
28,180,3,180.3,372,372,372,372,372,1,0,0,SCB,Ortho_control,3,194.5,0.6
29,1,3,1.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0
29,2,1,2.1,255,255,255,255,255,1,0,0,SCB,Target,2,191.5,0.2
29,3,2,3.2,253,253,253,253,253,1,0,0,SCB,Pseudohomophone,1,191.5,0.2
29,4,3,4.3,NA,NA,NA,188,NA,0,1,0,SCB,Ortho_control,3,191.5,0.9
29,5,1,5.1,293,NA,748,748,748,1,0,0,SCB,Target,2,191.5,0.3
29,6,2,6.2,316,316,316,316,316,1,0,0,SCB,Pseudohomophone,1,191.5,0.1
29,7,3,7.3,167,167,167,367,167,1,1,0,SCB,Ortho_control,3,191.5,0.5
29,8,1,8.1,305,305,305,305,305,1,0,0,SCB,Target,2,191.5,0.3
29,9,2,9.2,165,165,165,165,165,1,0,0,SCB,Pseudohomophone,1,191.5,0.7
29,10,3,10.3,257,257,257,257,257,1,0,0,SCB,Ortho_control,3,191.5,0.4
29,11,1,11.1,211,211,211,211,211,1,0,0,SCB,Target,2,191.5,0.4
29,12,2,12.2,231,231,231,231,231,1,0,0,SCB,Pseudohomophone,1,191.5,0.9
29,13,3,13.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.7
29,14,1,14.1,373,373,373,373,373,1,0,0,SCB,Target,2,191.5,0.9
29,15,2,15.2,500,500,500,500,500,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,16,3,16.3,196,196,196,196,196,1,0,0,SCB,Ortho_control,3,191.5,0
29,18,2,18.2,424,424,424,424,528,1,0,1,SCB,Pseudohomophone,1,191.5,0.1
29,19,3,19.3,378,378,378,378,378,1,0,0,SCB,Ortho_control,3,191.5,0.6
29,20,1,20.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,0
29,21,2,21.2,392,392,392,392,392,1,0,0,SCB,Pseudohomophone,1,191.5,0.5
29,22,3,22.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.9
29,23,1,23.1,274,274,274,274,274,1,0,0,SCB,Target,2,191.5,0.8
29,25,3,25.3,257,257,257,257,257,1,0,0,SCB,Ortho_control,3,191.5,0.2
29,27,2,27.2,187,187,187,187,187,1,0,0,SCB,Pseudohomophone,1,191.5,0.4
29,28,3,28.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,1
29,29,1,29.1,262,262,262,262,262,1,0,0,SCB,Target,2,191.5,0.6
29,30,2,30.2,NA,NA,NA,128,NA,0,1,0,SCB,Pseudohomophone,1,191.5,0.4
29,31,3,31.3,270,NA,557,557,557,1,0,0,SCB,Ortho_control,3,191.5,0.8
29,33,2,33.2,183,NA,337,337,337,1,0,0,SCB,Pseudohomophone,1,191.5,0.1
29,35,1,35.1,178,178,178,178,313,1,0,1,SCB,Target,2,191.5,0.7
29,36,2,36.2,197,NA,389,389,389,1,0,0,SCB,Pseudohomophone,1,191.5,0.3
29,37,3,37.3,277,277,277,277,277,1,0,0,SCB,Ortho_control,3,191.5,1
29,38,1,38.1,160,160,160,160,160,1,0,0,SCB,Target,2,191.5,0.5
29,39,2,39.2,269,269,269,501,269,1,1,0,SCB,Pseudohomophone,1,191.5,0
29,40,3,40.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.9
29,41,1,41.1,231,231,231,231,231,1,0,0,SCB,Target,2,191.5,0.5
29,42,2,42.2,348,348,348,348,348,1,0,0,SCB,Pseudohomophone,1,191.5,0.5
29,43,3,43.3,359,NA,644,1953,644,1,0,0,SCB,Ortho_control,3,191.5,0.7
29,44,1,44.1,284,284,284,513,284,1,1,0,SCB,Target,2,191.5,0.3
29,45,2,45.2,190,NA,494,494,494,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,46,3,46.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.9
29,47,1,47.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,0.9
29,48,2,48.2,259,NA,372,372,372,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,49,3,49.3,263,263,263,263,263,1,0,0,SCB,Ortho_control,3,191.5,0
29,50,1,50.1,217,217,217,217,217,1,0,0,SCB,Target,2,191.5,0.5
29,51,2,51.2,157,NA,157,431,568,1,0,1,SCB,Pseudohomophone,1,191.5,0.3
29,52,3,52.3,637,637,637,637,637,1,0,0,SCB,Ortho_control,3,191.5,1
29,53,1,53.1,226,226,226,226,226,1,0,0,SCB,Target,2,191.5,0.8
29,54,2,54.2,414,414,414,414,414,1,0,0,SCB,Pseudohomophone,1,191.5,0.7
29,55,3,55.3,NA,NA,NA,376,NA,0,1,0,SCB,Ortho_control,3,191.5,0.7
29,56,1,56.1,234,234,234,234,234,1,0,0,SCB,Target,2,191.5,0.1
29,57,2,57.2,161,161,161,161,161,1,0,0,SCB,Pseudohomophone,1,191.5,0.2
29,58,3,58.3,320,320,320,320,320,1,0,0,SCB,Ortho_control,3,191.5,0.7
29,59,1,59.1,137,NA,317,317,317,1,0,0,SCB,Target,2,191.5,0
29,60,2,60.2,474,474,474,474,474,1,0,0,SCB,Pseudohomophone,1,191.5,0.3
29,61,3,61.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.1
29,62,1,62.1,451,451,451,451,451,1,0,0,SCB,Target,2,191.5,1
29,63,2,63.2,244,244,244,244,244,1,0,0,SCB,Pseudohomophone,1,191.5,0
29,64,3,64.3,256,256,256,256,256,1,0,0,SCB,Ortho_control,3,191.5,1
29,65,1,65.1,151,151,151,151,151,1,0,0,SCB,Target,2,191.5,1
29,66,2,66.2,408,408,408,408,408,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,68,1,68.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,1
29,69,2,69.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.7
29,70,3,70.3,233,233,233,233,233,1,0,0,SCB,Ortho_control,3,191.5,0.9
29,71,1,71.1,196,196,196,196,196,1,0,0,SCB,Target,2,191.5,0.9
29,72,2,72.2,276,276,276,276,276,1,0,0,SCB,Pseudohomophone,1,191.5,0.9
29,73,3,73.3,264,NA,615,615,615,1,0,0,SCB,Ortho_control,3,191.5,0.9
29,74,1,74.1,133,133,133,133,133,1,0,0,SCB,Target,2,191.5,0.6
29,75,2,75.2,245,245,245,245,245,1,0,0,SCB,Pseudohomophone,1,191.5,0.8
29,76,3,76.3,371,371,371,371,371,1,0,0,SCB,Ortho_control,3,191.5,0.9
29,77,1,77.1,254,254,254,254,254,1,0,0,SCB,Target,2,191.5,0.9
29,78,2,78.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.9
29,80,1,80.1,267,NA,431,431,431,1,0,0,SCB,Target,2,191.5,0.8
29,81,2,81.2,246,246,246,246,361,1,0,1,SCB,Pseudohomophone,1,191.5,1
29,82,3,82.3,149,149,149,149,149,1,0,0,SCB,Ortho_control,3,191.5,0.7
29,83,1,83.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,1
29,85,3,85.3,NA,NA,NA,192,NA,0,1,0,SCB,Ortho_control,3,191.5,1
29,86,1,86.1,332,NA,626,626,626,1,0,0,SCB,Target,2,191.5,0.2
29,87,2,87.2,193,193,193,193,193,1,0,0,SCB,Pseudohomophone,1,191.5,0.7
29,89,1,89.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,0.8
29,90,2,90.2,395,395,395,395,395,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,91,3,91.3,222,222,222,222,222,1,0,0,SCB,Ortho_control,3,191.5,0
29,92,1,92.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,0.5
29,93,2,93.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.7
29,94,3,94.3,NA,NA,NA,181,NA,0,1,0,SCB,Ortho_control,3,191.5,0.8
29,95,1,95.1,254,254,254,254,254,1,0,0,SCB,Target,2,191.5,0.6
29,96,2,96.2,393,393,393,393,393,1,0,0,SCB,Pseudohomophone,1,191.5,0
29,97,3,97.3,255,255,255,255,255,1,0,0,SCB,Ortho_control,3,191.5,0.6
29,98,1,98.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,0.7
29,99,2,99.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.8
29,100,3,100.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,1
29,101,1,101.1,161,161,161,161,295,1,0,1,SCB,Target,2,191.5,1
29,102,2,102.2,214,214,214,214,214,1,0,0,SCB,Pseudohomophone,1,191.5,0.9
29,103,3,103.3,199,199,199,199,199,1,0,0,SCB,Ortho_control,3,191.5,0.4
29,104,1,104.1,204,204,204,284,334,1,1,1,SCB,Target,2,191.5,0.5
29,105,2,105.2,385,385,385,385,385,1,0,0,SCB,Pseudohomophone,1,191.5,0.6
29,106,3,106.3,288,NA,471,471,471,1,0,0,SCB,Ortho_control,3,191.5,1
29,107,1,107.1,267,267,267,267,267,1,0,0,SCB,Target,2,191.5,0.4
29,108,2,108.2,273,273,273,273,273,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,109,3,109.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.2
29,110,1,110.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,191.5,0.4
29,111,2,111.2,NA,NA,NA,342,NA,0,1,0,SCB,Pseudohomophone,1,191.5,0.7
29,113,1,113.1,404,404,404,404,404,1,0,0,SCB,Target,2,191.5,0.8
29,114,2,114.2,468,468,468,468,468,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,115,3,115.3,291,NA,787,787,787,1,0,0,SCB,Ortho_control,3,191.5,0
29,116,1,116.1,275,275,275,275,275,1,0,0,SCB,Target,2,191.5,0.8
29,117,2,117.2,161,NA,474,474,474,1,0,0,SCB,Pseudohomophone,1,191.5,0.4
29,118,3,118.3,353,353,353,353,353,1,0,0,SCB,Ortho_control,3,191.5,1
29,119,1,119.1,312,312,312,312,312,1,0,0,SCB,Target,2,191.5,0.6
29,120,2,120.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,1
29,121,3,121.3,364,364,364,364,364,1,0,0,SCB,Ortho_control,3,191.5,1
29,122,1,122.1,218,218,218,218,360,1,0,1,SCB,Target,2,191.5,0.8
29,123,2,123.2,356,356,356,356,356,1,0,0,SCB,Pseudohomophone,1,191.5,0.1
29,124,3,124.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.9
29,125,1,125.1,294,294,294,294,427,1,0,1,SCB,Target,2,191.5,0.9
29,126,2,126.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.9
29,127,3,127.3,247,247,247,247,247,1,0,0,SCB,Ortho_control,3,191.5,0.1
29,128,1,128.1,221,221,221,221,221,1,0,0,SCB,Target,2,191.5,0.4
29,129,2,129.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.8
29,130,3,130.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,0.3
29,132,2,132.2,263,NA,434,434,434,1,0,0,SCB,Pseudohomophone,1,191.5,0.5
29,133,3,133.3,367,367,367,1165,367,1,1,0,SCB,Ortho_control,3,191.5,0.7
29,134,1,134.1,203,203,203,203,203,1,0,0,SCB,Target,2,191.5,0.8
29,135,2,135.2,454,454,454,454,454,1,0,0,SCB,Pseudohomophone,1,191.5,0.2
29,136,3,136.3,373,373,373,373,373,1,0,0,SCB,Ortho_control,3,191.5,0.9
29,137,1,137.1,179,NA,179,402,663,1,0,1,SCB,Target,2,191.5,0.9
29,138,2,138.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,191.5,0.5
29,139,3,139.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,1
29,140,1,140.1,139,139,139,139,139,1,0,0,SCB,Target,2,191.5,1
29,141,2,141.2,277,277,277,277,277,1,0,0,SCB,Pseudohomophone,1,191.5,0.8
29,142,3,142.3,151,NA,361,361,361,1,0,0,SCB,Ortho_control,3,191.5,1
29,143,1,143.1,218,218,218,218,218,1,0,0,SCB,Target,2,191.5,0.7
29,144,2,144.2,257,257,257,257,257,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,145,3,145.3,154,NA,539,539,539,1,0,0,SCB,Ortho_control,3,191.5,0.1
29,146,1,146.1,244,244,244,244,244,1,0,0,SCB,Target,2,191.5,0.1
29,147,2,147.2,173,173,173,173,173,1,0,0,SCB,Pseudohomophone,1,191.5,1
29,148,3,148.3,NA,NA,NA,138,NA,0,1,0,SCB,Ortho_control,3,191.5,1
29,149,1,149.1,151,NA,307,566,1018,1,0,1,SCB,Target,2,191.5,0.9
29,150,2,150.2,226,226,226,226,226,1,0,0,SCB,Pseudohomophone,1,191.5,0.5
29,151,3,151.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,191.5,1
29,152,1,152.1,234,234,234,234,382,1,0,1,SCB,Target,2,191.5,1
29,153,2,153.2,195,195,195,195,621,1,0,1,SCB,Pseudohomophone,1,191.5,1
29,154,3,154.3,221,221,221,221,221,1,0,0,SCB,Ortho_control,3,191.5,0.8
29,155,1,155.1,146,146,146,146,280,1,0,1,SCB,Target,2,191.5,0.3
29,156,2,156.2,364,NA,524,524,524,1,0,0,SCB,Pseudohomophone,1,191.5,0.9
29,158,1,158.1,163,163,163,163,163,1,0,0,SCB,Target,2,191.5,0.8
29,160,3,160.3,398,398,398,572,398,1,1,0,SCB,Ortho_control,3,191.5,0.3
29,161,1,161.1,278,278,278,278,278,1,0,0,SCB,Target,2,191.5,0.7
