subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,target.freq,relative.freq,word.freq,pred.raw,pred.split,divergence
2,106,1,106.1,205,205,205,205,205,1,0,0,SCA,Target,2,L,T,L,0.1,low,136.5
2,107,2,107.2,252,252,252,252,252,1,0,0,SCA,Homophone,1,L,H,H,0,low,136.5
2,108,3,108.3,174,174,174,335,174,1,1,0,SCA,Ortho_control,3,L,H,L,0.5,high,136.5
2,109,1,109.1,193,193,193,193,193,1,0,0,SCA,Target,2,H,T,H,0.9,high,136.5
2,110,2,110.2,166,NA,166,411,589,1,0,1,SCA,Homophone,1,H,L,H,0.5,high,136.5
2,111,3,111.3,419,NA,419,628,829,1,0,1,SCA,Ortho_control,3,H,H,H,1,high,136.5
2,112,1,112.1,323,323,323,323,323,1,0,0,SCA,Target,2,L,T,L,0.5,high,136.5
2,113,2,113.2,326,326,326,326,326,1,0,0,SCA,Homophone,1,L,H,H,0.8,high,136.5
2,114,3,114.3,323,323,323,323,323,1,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,136.5
2,115,1,115.1,464,464,464,464,464,1,0,0,SCA,Target,2,H,T,H,0.2,low,136.5
2,116,2,116.2,191,191,191,191,191,1,0,0,SCA,Homophone,1,H,L,L,0.5,high,136.5
2,117,3,117.3,514,514,514,514,514,1,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,136.5
2,118,1,118.1,152,152,152,152,152,1,0,0,SCA,Target,2,H,T,H,0.1,low,136.5
2,119,2,119.2,362,362,362,362,362,1,0,0,SCA,Homophone,1,H,H,H,0,low,136.5
2,120,3,120.3,199,NA,454,454,454,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,136.5
2,121,1,121.1,230,NA,313,313,313,1,0,0,SCA,Target,2,L,T,L,0.7,high,136.5
2,122,2,122.2,380,NA,525,525,525,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,136.5
2,123,3,123.3,NA,NA,NA,171,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.4,high,136.5
2,124,1,124.1,197,197,197,197,197,1,0,0,SCA,Target,2,L,T,L,0.2,low,136.5
2,125,2,125.2,190,190,190,190,190,1,0,0,SCA,Homophone,1,L,H,L,0.2,low,136.5
2,126,3,126.3,235,235,235,498,235,1,1,0,SCA,Ortho_control,3,L,H,H,0.1,low,136.5
2,127,1,127.1,462,462,462,462,462,1,0,0,SCA,Target,2,L,T,L,0.7,high,136.5
2,128,2,128.2,318,318,318,587,318,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,136.5
2,129,3,129.3,555,NA,882,882,882,1,0,0,SCA,Ortho_control,3,L,L,L,0.3,low,136.5
2,130,1,130.1,226,226,226,226,226,1,0,0,SCA,Target,2,H,T,H,0.7,high,136.5
2,131,2,131.2,266,266,266,266,266,1,0,0,SCA,Homophone,1,H,H,H,0.1,low,136.5
2,132,3,132.3,324,324,324,324,324,1,0,0,SCA,Ortho_control,3,H,L,L,0.5,high,136.5
2,133,1,133.1,154,154,154,154,154,1,0,0,SCA,Target,2,H,T,H,0.7,high,136.5
2,134,2,134.2,291,291,291,716,291,1,1,0,SCA,Homophone,1,H,L,H,0.4,high,136.5
2,135,3,135.3,269,269,269,372,269,1,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,136.5
2,136,1,136.1,247,247,247,247,247,1,0,0,SCA,Target,2,H,T,H,1,high,136.5
2,137,2,137.2,361,361,361,361,361,1,0,0,SCA,Homophone,1,H,H,H,0.2,low,136.5
2,138,3,138.3,683,683,683,683,683,1,0,0,SCA,Ortho_control,3,H,L,H,0.3,low,136.5
2,139,1,139.1,176,176,176,176,176,1,0,0,SCA,Target,2,H,T,H,0.6,high,136.5
2,140,2,140.2,329,329,329,329,329,1,0,0,SCA,Homophone,1,H,L,L,0.7,high,136.5
2,141,3,141.3,664,664,664,664,664,1,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,136.5
2,142,1,142.1,209,209,209,209,209,1,0,0,SCA,Target,2,L,T,L,0.8,high,136.5
2,143,2,143.2,383,383,383,383,383,1,0,0,SCA,Homophone,1,L,H,H,0.1,low,136.5
2,144,3,144.3,419,419,419,419,419,1,0,0,SCA,Ortho_control,3,L,H,H,0.9,high,136.5
2,145,1,145.1,244,244,244,244,244,1,0,0,SCA,Target,2,H,T,H,0.4,high,136.5
2,146,2,146.2,279,279,279,279,279,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,136.5
2,147,3,147.3,NA,NA,NA,227,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,136.5
2,148,1,148.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,136.5
2,149,2,149.2,280,280,280,280,280,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,136.5
2,150,3,150.3,NA,NA,NA,341,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0,low,136.5
2,151,1,151.1,268,268,268,268,268,1,0,0,SCA,Target,2,L,T,L,0,low,136.5
2,152,2,152.2,269,NA,418,418,418,1,0,0,SCA,Homophone,1,L,L,L,0,low,136.5
2,153,3,153.3,430,430,430,430,430,1,0,0,SCA,Ortho_control,3,L,L,L,0.1,low,136.5
2,154,1,154.1,147,147,147,147,147,1,0,0,SCA,Target,2,L,T,L,1,high,136.5
2,155,2,155.2,179,179,179,179,179,1,0,0,SCA,Homophone,1,L,H,H,1,high,136.5
2,156,3,156.3,533,533,533,533,533,1,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,136.5
2,157,1,157.1,281,281,281,281,281,1,0,0,SCA,Target,2,H,T,H,0.4,high,136.5
2,158,2,158.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.8,high,136.5
2,159,3,159.3,NA,NA,NA,309,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.3,low,136.5
2,160,1,160.1,359,359,359,359,359,1,0,0,SCA,Target,2,L,T,L,0.2,low,136.5
2,161,2,161.2,144,NA,325,325,325,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,136.5
2,162,3,162.3,249,249,249,249,249,1,0,0,SCA,Ortho_control,3,L,H,H,0,low,136.5
2,163,1,163.1,185,185,185,185,185,1,0,0,SCA,Target,2,H,T,H,0.4,high,136.5
2,164,2,164.2,255,255,255,255,255,1,0,0,SCA,Homophone,1,H,L,H,0.2,low,136.5
2,165,3,165.3,436,436,436,436,436,1,0,0,SCA,Ortho_control,3,H,L,H,0,low,136.5
2,166,1,166.1,255,255,255,255,255,1,0,0,SCA,Target,2,H,T,H,0.8,high,136.5
2,167,2,167.2,175,175,175,175,175,1,0,0,SCA,Homophone,1,H,L,H,0.1,low,136.5
2,168,3,168.3,319,NA,319,491,803,1,0,1,SCA,Ortho_control,3,H,L,H,0,low,136.5
3,1,1,1.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,202.5
3,2,2,2.2,236,236,236,236,236,1,0,0,SCA,Homophone,1,L,H,H,0,low,202.5
3,3,3,3.3,NA,NA,NA,403,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0,low,202.5
3,4,1,4.1,216,216,216,216,216,1,0,0,SCA,Target,2,H,T,H,0.1,low,202.5
3,5,2,5.2,159,159,159,159,330,1,0,1,SCA,Homophone,1,H,L,L,0.6,high,202.5
3,6,3,6.3,172,NA,506,506,506,1,0,0,SCA,Ortho_control,3,H,L,L,0.6,high,202.5
3,7,1,7.1,NA,NA,NA,170,NA,0,1,0,SCA,Target,2,H,T,H,0.3,low,202.5
3,8,2,8.2,269,269,269,269,269,1,0,0,SCA,Homophone,1,H,H,H,0,low,202.5
3,9,3,9.3,272,272,272,272,272,1,0,0,SCA,Ortho_control,3,H,H,H,0.2,low,202.5
3,10,1,10.1,225,NA,289,289,615,1,0,1,SCA,Target,2,L,T,L,0.2,low,202.5
3,11,2,11.2,322,NA,382,382,382,1,0,0,SCA,Homophone,1,L,H,H,0.3,low,202.5
3,12,3,12.3,67,NA,147,414,147,1,0,0,SCA,Ortho_control,3,L,H,H,0,low,202.5
3,13,1,13.1,196,196,196,196,196,1,0,0,SCA,Target,2,H,T,H,0.3,low,202.5
3,14,2,14.2,202,202,202,202,202,1,0,0,SCA,Homophone,1,H,L,L,1,high,202.5
3,15,3,15.3,121,NA,121,325,734,1,0,1,SCA,Ortho_control,3,H,L,L,0.7,high,202.5
3,16,1,16.1,176,176,176,310,176,1,1,0,SCA,Target,2,H,T,L,0.9,high,202.5
3,17,2,17.2,NA,NA,NA,145,NA,0,1,0,SCA,Homophone,1,H,H,H,0.8,high,202.5
3,18,3,18.3,317,317,317,758,317,1,1,0,SCA,Ortho_control,3,H,H,H,0.8,high,202.5
3,19,1,19.1,161,161,161,161,161,1,0,0,SCA,Target,2,H,T,H,1,high,202.5
3,20,2,20.2,299,299,299,299,299,1,0,0,SCA,Homophone,1,H,L,L,1,high,202.5
3,21,3,21.3,194,194,194,348,194,1,1,0,SCA,Ortho_control,3,H,H,H,0.7,high,202.5
3,22,1,22.1,141,NA,226,226,226,1,0,0,SCA,Target,2,L,T,L,0.5,high,202.5
3,23,2,23.2,NA,NA,NA,198,NA,0,0,0,SCA,Homophone,1,L,H,H,0.3,low,202.5
3,24,3,24.3,251,251,251,251,251,1,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,202.5
3,25,1,25.1,NA,NA,NA,129,NA,0,1,0,SCA,Target,2,H,T,H,0,low,202.5
3,26,2,26.2,128,128,128,128,128,1,0,0,SCA,Homophone,1,H,L,L,0,low,202.5
3,27,3,27.3,132,NA,326,326,326,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,202.5
3,28,1,28.1,73,73,73,73,73,1,0,0,SCA,Target,2,L,T,L,0.1,low,202.5
3,29,2,29.2,NA,NA,NA,456,NA,0,1,0,SCA,Homophone,1,L,H,L,0,low,202.5
3,30,3,30.3,252,252,252,252,252,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,202.5
3,31,1,31.1,195,195,195,195,195,1,0,0,SCA,Target,2,H,T,H,0.6,high,202.5
3,32,2,32.2,203,203,203,203,203,1,0,0,SCA,Homophone,1,H,L,L,0.1,low,202.5
3,33,3,33.3,95,95,95,479,95,1,1,0,SCA,Ortho_control,3,H,L,H,0.9,high,202.5
3,34,1,34.1,263,263,263,263,263,1,0,0,SCA,Target,2,L,T,L,0.5,high,202.5
3,35,2,35.2,164,164,164,164,164,1,0,0,SCA,Homophone,1,L,H,H,0.9,high,202.5
3,36,3,36.3,153,NA,308,499,981,1,0,1,SCA,Ortho_control,3,L,H,H,0.4,high,202.5
3,37,1,37.1,NA,NA,NA,147,NA,0,1,0,SCA,Target,2,L,T,L,0,low,202.5
3,38,2,38.2,151,NA,151,384,1095,1,0,1,SCA,Homophone,1,L,L,L,0.9,high,202.5
3,39,3,39.3,174,174,174,543,174,1,1,0,SCA,Ortho_control,3,L,L,L,0.3,low,202.5
3,40,1,40.1,179,179,179,288,179,1,0,0,SCA,Target,2,L,T,L,0.3,low,202.5
3,41,2,41.2,276,276,276,276,276,1,0,0,SCA,Homophone,1,L,H,L,0.2,low,202.5
3,42,3,42.3,225,225,225,225,225,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,202.5
3,43,1,43.1,161,161,161,161,161,1,0,0,SCA,Target,2,L,T,L,0.7,high,202.5
3,44,2,44.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0,low,202.5
3,45,3,45.3,NA,NA,NA,907,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0.1,low,202.5
3,46,1,46.1,NA,NA,NA,308,NA,0,1,0,SCA,Target,2,L,T,L,0,low,202.5
3,47,2,47.2,189,189,189,486,189,1,1,0,SCA,Homophone,1,L,H,L,0.1,low,202.5
3,48,3,48.3,230,NA,230,387,597,1,0,1,SCA,Ortho_control,3,L,H,L,0,low,202.5
3,49,1,49.1,212,212,212,212,212,1,0,0,SCA,Target,2,L,T,L,0,low,202.5
3,50,2,50.2,NA,NA,NA,361,NA,0,1,0,SCA,Homophone,1,L,L,L,0.1,low,202.5
3,51,3,51.3,296,NA,296,463,610,1,0,1,SCA,Ortho_control,3,L,H,H,0.7,high,202.5
3,52,1,52.1,293,293,293,293,442,1,0,1,SCA,Target,2,H,T,H,1,high,202.5
3,53,2,53.2,127,127,127,261,127,1,1,0,SCA,Homophone,1,H,H,H,0.8,high,202.5
3,54,3,54.3,NA,NA,NA,1148,NA,0,1,0,SCA,Ortho_control,3,H,H,H,1,high,202.5
3,55,1,55.1,167,167,167,167,333,1,0,1,SCA,Target,2,L,T,L,0,low,202.5
3,56,2,56.2,90,90,90,331,90,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,202.5
3,57,3,57.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,202.5
3,58,1,58.1,73,73,73,73,73,1,0,0,SCA,Target,2,L,T,L,0.2,low,202.5
3,59,2,59.2,222,222,222,446,222,1,1,0,SCA,Homophone,1,L,H,H,0.6,high,202.5
3,60,3,60.3,243,243,243,243,243,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,202.5
3,61,1,61.1,222,222,222,222,222,1,0,0,SCA,Target,2,H,T,H,0,low,202.5
3,62,2,62.2,NA,NA,NA,170,NA,0,1,0,SCA,Homophone,1,H,L,H,0.9,high,202.5
3,63,3,63.3,214,214,214,488,214,1,1,0,SCA,Ortho_control,3,H,L,L,0.9,high,202.5
3,64,1,64.1,236,236,236,236,236,1,0,0,SCA,Target,2,H,T,H,0.8,high,202.5
3,65,2,65.2,181,181,181,338,181,1,1,0,SCA,Homophone,1,H,H,H,0.5,high,202.5
3,66,3,66.3,174,174,174,404,174,1,1,0,SCA,Ortho_control,3,H,L,L,0.5,high,202.5
3,67,1,67.1,216,216,216,216,216,1,0,0,SCA,Target,2,H,T,H,0,low,202.5
3,68,2,68.2,280,NA,280,498,764,1,0,1,SCA,Homophone,1,H,L,L,0,low,202.5
3,69,3,69.3,274,274,274,794,274,1,1,0,SCA,Ortho_control,3,H,L,L,0,low,202.5
3,70,1,70.1,244,244,244,652,244,1,1,0,SCA,Target,2,L,T,L,0,low,202.5
3,71,2,71.2,105,NA,105,359,1212,1,0,1,SCA,Homophone,1,L,H,H,0,low,202.5
3,72,3,72.3,280,280,280,280,280,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,202.5
3,73,1,73.1,135,135,135,135,300,1,0,1,SCA,Target,2,L,T,L,0.5,high,202.5
3,74,2,74.2,168,168,168,168,168,1,0,0,SCA,Homophone,1,L,L,L,0.4,high,202.5
3,75,3,75.3,220,220,220,496,220,1,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,202.5
3,76,1,76.1,447,447,447,447,447,1,0,0,SCA,Target,2,L,T,L,0.7,high,202.5
3,77,2,77.2,155,NA,296,296,296,1,0,0,SCA,Homophone,1,L,H,H,0.3,low,202.5
3,78,3,78.3,531,531,531,693,531,1,0,0,SCA,Ortho_control,3,L,H,H,0.6,high,202.5
3,79,1,79.1,88,88,88,88,88,1,0,0,SCA,Target,2,L,T,L,0.1,low,202.5
3,80,2,80.2,364,364,364,364,364,1,0,0,SCA,Homophone,1,L,L,L,0.8,high,202.5
3,81,3,81.3,183,183,183,183,183,1,0,0,SCA,Ortho_control,3,L,H,H,0.3,low,202.5
3,82,1,82.1,NA,NA,NA,151,NA,0,1,0,SCA,Target,2,H,T,H,0.9,high,202.5
3,83,2,83.2,177,177,177,402,177,1,1,0,SCA,Homophone,1,H,H,H,0.1,low,202.5
3,84,3,84.3,190,190,190,190,190,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,202.5
3,85,1,85.1,NA,NA,NA,262,NA,0,1,0,SCA,Target,2,H,T,L,0.4,high,202.5
3,86,2,86.2,NA,NA,NA,394,NA,0,1,0,SCA,Homophone,1,H,L,L,0.7,high,202.5
3,87,3,87.3,192,192,192,360,192,1,0,0,SCA,Ortho_control,3,H,L,L,0.3,low,202.5
3,88,1,88.1,159,159,159,159,283,1,0,1,SCA,Target,2,L,T,L,0.4,high,202.5
3,89,2,89.2,284,284,284,284,284,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,202.5
3,90,3,90.3,NA,NA,NA,151,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.4,high,202.5
3,91,1,91.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,202.5
3,92,2,92.2,274,NA,274,445,596,1,0,1,SCA,Homophone,1,H,L,H,0.4,high,202.5
3,93,3,93.3,218,NA,389,665,871,1,0,1,SCA,Ortho_control,3,H,H,H,0.2,low,202.5
3,94,1,94.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.9,high,202.5
3,95,2,95.2,177,177,177,177,177,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,202.5
3,96,3,96.3,253,253,253,253,253,1,0,0,SCA,Ortho_control,3,L,L,L,0.2,low,202.5
3,97,1,97.1,204,204,204,204,204,1,0,0,SCA,Target,2,H,T,H,0.7,high,202.5
3,98,2,98.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.9,high,202.5
3,99,3,99.3,114,114,114,730,114,1,1,0,SCA,Ortho_control,3,H,L,L,0.3,low,202.5
3,100,1,100.1,158,158,158,457,158,1,1,0,SCA,Target,2,H,T,H,0.9,high,202.5
3,101,2,101.2,271,NA,271,630,1034,1,0,1,SCA,Homophone,1,H,H,H,0,low,202.5
3,102,3,102.3,131,NA,131,1107,567,1,1,1,SCA,Ortho_control,3,H,H,H,0.1,low,202.5
3,103,1,103.1,208,208,208,208,208,1,0,0,SCA,Target,2,H,T,H,0.9,high,202.5
3,104,2,104.2,183,183,183,463,183,1,1,0,SCA,Homophone,1,H,L,L,1,high,202.5
3,105,3,105.3,133,NA,298,298,298,1,0,0,SCA,Ortho_control,3,H,L,L,1,high,202.5
3,106,1,106.1,199,NA,199,754,666,1,0,1,SCA,Target,2,L,T,L,0.1,low,202.5
3,107,2,107.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0,low,202.5
3,108,3,108.3,151,NA,298,298,298,1,0,0,SCA,Ortho_control,3,L,H,L,0.5,high,202.5
3,109,1,109.1,177,NA,430,430,430,1,0,0,SCA,Target,2,H,T,H,0.9,high,202.5
3,110,2,110.2,196,196,196,196,196,1,0,0,SCA,Homophone,1,H,L,H,0.5,high,202.5
3,111,3,111.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,1,high,202.5
3,112,1,112.1,174,174,174,174,346,1,0,1,SCA,Target,2,L,T,L,0.5,high,202.5
3,113,2,113.2,198,198,198,198,198,1,0,0,SCA,Homophone,1,L,H,H,0.8,high,202.5
3,114,3,114.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,202.5
3,115,1,115.1,191,191,191,191,191,1,0,0,SCA,Target,2,H,T,H,0.2,low,202.5
3,116,2,116.2,214,214,214,214,214,1,0,0,SCA,Homophone,1,H,L,L,0.5,high,202.5
3,117,3,117.3,196,196,196,329,196,1,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,202.5
3,118,1,118.1,304,NA,304,448,1018,1,0,1,SCA,Target,2,H,T,H,0.1,low,202.5
3,119,2,119.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0,low,202.5
3,120,3,120.3,NA,NA,NA,437,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0,low,202.5
3,121,1,121.1,162,NA,305,567,305,1,1,0,SCA,Target,2,L,T,L,0.7,high,202.5
3,122,2,122.2,81,81,81,81,81,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,202.5
3,123,3,123.3,292,292,292,422,292,1,1,0,SCA,Ortho_control,3,L,H,H,0.4,high,202.5
3,124,1,124.1,243,NA,243,470,900,1,0,1,SCA,Target,2,L,T,L,0.2,low,202.5
3,125,2,125.2,368,368,368,368,368,1,0,0,SCA,Homophone,1,L,H,L,0.2,low,202.5
3,126,3,126.3,207,207,207,508,207,1,1,0,SCA,Ortho_control,3,L,H,H,0.1,low,202.5
3,127,1,127.1,373,373,373,373,373,1,0,0,SCA,Target,2,L,T,L,0.7,high,202.5
3,128,2,128.2,174,NA,174,411,879,1,0,1,SCA,Homophone,1,L,L,L,0.1,low,202.5
3,129,3,129.3,167,167,167,513,167,1,1,0,SCA,Ortho_control,3,L,L,L,0.3,low,202.5
3,130,1,130.1,317,317,317,317,317,1,0,0,SCA,Target,2,H,T,H,0.7,high,202.5
3,131,2,131.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.1,low,202.5
3,132,3,132.3,90,90,90,90,90,1,0,0,SCA,Ortho_control,3,H,L,L,0.5,high,202.5
3,133,1,133.1,72,72,72,72,72,1,0,0,SCA,Target,2,H,T,H,0.7,high,202.5
3,134,2,134.2,NA,NA,NA,865,NA,0,1,0,SCA,Homophone,1,H,L,H,0.4,high,202.5
3,135,3,135.3,296,296,296,296,296,1,0,0,SCA,Ortho_control,3,H,L,L,0.4,high,202.5
3,136,1,136.1,NA,NA,NA,168,NA,0,1,0,SCA,Target,2,H,T,H,1,high,202.5
3,137,2,137.2,161,161,161,321,161,1,1,0,SCA,Homophone,1,H,H,H,0.2,low,202.5
3,138,3,138.3,NA,NA,NA,391,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0.3,low,202.5
3,139,1,139.1,200,200,200,200,200,1,0,0,SCA,Target,2,H,T,H,0.6,high,202.5
3,140,2,140.2,308,NA,308,428,875,1,0,1,SCA,Homophone,1,H,L,L,0.7,high,202.5
3,141,3,141.3,165,165,165,165,165,1,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,202.5
3,142,1,142.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.8,high,202.5
3,143,2,143.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.1,low,202.5
3,144,3,144.3,133,133,133,133,133,1,0,0,SCA,Ortho_control,3,L,H,H,0.9,high,202.5
3,145,1,145.1,128,128,128,128,343,1,0,1,SCA,Target,2,H,T,H,0.4,high,202.5
3,146,2,146.2,314,314,314,314,314,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,202.5
3,147,3,147.3,NA,NA,NA,521,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,202.5
3,148,1,148.1,NA,NA,NA,287,NA,0,1,0,SCA,Target,2,L,T,L,0.4,high,202.5
3,149,2,149.2,191,191,191,662,191,1,1,0,SCA,Homophone,1,L,H,L,0.4,high,202.5
3,150,3,150.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0,low,202.5
3,151,1,151.1,NA,NA,NA,146,NA,0,1,0,SCA,Target,2,L,T,L,0,low,202.5
3,152,2,152.2,258,258,258,380,258,1,0,0,SCA,Homophone,1,L,L,L,0,low,202.5
3,153,3,153.3,173,173,173,173,661,1,0,1,SCA,Ortho_control,3,L,L,L,0.1,low,202.5
3,154,1,154.1,185,185,185,478,185,1,1,0,SCA,Target,2,L,T,L,1,high,202.5
3,155,2,155.2,208,208,208,208,208,1,0,0,SCA,Homophone,1,L,H,H,1,high,202.5
3,156,3,156.3,268,NA,268,1290,1060,1,1,1,SCA,Ortho_control,3,L,H,H,0.4,high,202.5
3,157,1,157.1,165,165,165,203,165,1,1,0,SCA,Target,2,H,T,H,0.4,high,202.5
3,158,2,158.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.8,high,202.5
3,159,3,159.3,217,217,217,483,217,1,1,0,SCA,Ortho_control,3,H,L,L,0.3,low,202.5
3,160,1,160.1,178,NA,302,459,738,1,0,1,SCA,Target,2,L,T,L,0.2,low,202.5
3,161,2,161.2,92,NA,179,464,179,1,1,0,SCA,Homophone,1,L,H,L,0.4,high,202.5
3,162,3,162.3,290,NA,290,718,703,1,0,1,SCA,Ortho_control,3,L,H,H,0,low,202.5
3,163,1,163.1,122,122,122,122,122,1,0,0,SCA,Target,2,H,T,H,0.4,high,202.5
3,164,2,164.2,232,232,232,232,232,1,0,0,SCA,Homophone,1,H,L,H,0.2,low,202.5
3,165,3,165.3,178,178,178,767,178,1,1,0,SCA,Ortho_control,3,H,L,H,0,low,202.5
3,166,1,166.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.8,high,202.5
3,167,2,167.2,174,NA,307,307,983,1,0,1,SCA,Homophone,1,H,L,H,0.1,low,202.5
3,168,3,168.3,NA,NA,NA,142,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0,low,202.5
4,1,1,1.1,292,292,292,485,292,1,1,0,SCA,Target,2,L,T,L,0,low,196.5
4,2,2,2.2,244,244,244,244,244,1,0,0,SCA,Homophone,1,L,H,H,0,low,196.5
4,3,3,3.3,212,212,212,212,212,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,196.5
4,4,1,4.1,228,228,228,447,228,1,0,0,SCA,Target,2,H,T,H,0.1,low,196.5
4,5,2,5.2,281,NA,529,529,529,1,0,0,SCA,Homophone,1,H,L,L,0.6,high,196.5
4,7,1,7.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,196.5
4,8,2,8.2,311,311,311,311,311,1,0,0,SCA,Homophone,1,H,H,H,0,low,196.5
4,9,3,9.3,361,361,361,361,361,1,0,0,SCA,Ortho_control,3,H,H,H,0.2,low,196.5
4,10,1,10.1,261,261,261,261,261,1,0,0,SCA,Target,2,L,T,L,0.2,low,196.5
4,11,2,11.2,NA,NA,NA,742,NA,0,1,0,SCA,Homophone,1,L,H,H,0.3,low,196.5
4,12,3,12.3,276,276,276,276,276,1,0,0,SCA,Ortho_control,3,L,H,H,0,low,196.5
4,13,1,13.1,224,224,224,224,224,1,0,0,SCA,Target,2,H,T,H,0.3,low,196.5
4,14,2,14.2,218,218,218,218,218,1,0,0,SCA,Homophone,1,H,L,L,1,high,196.5
4,15,3,15.3,286,286,286,495,286,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,196.5
4,16,1,16.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,L,0.9,high,196.5
4,17,2,17.2,286,NA,443,443,443,1,0,0,SCA,Homophone,1,H,H,H,0.8,high,196.5
4,18,3,18.3,NA,NA,NA,149,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.8,high,196.5
4,19,1,19.1,198,198,198,198,198,1,0,0,SCA,Target,2,H,T,H,1,high,196.5
4,20,2,20.2,193,NA,558,558,558,1,0,0,SCA,Homophone,1,H,L,L,1,high,196.5
4,21,3,21.3,220,220,220,220,220,1,0,0,SCA,Ortho_control,3,H,H,H,0.7,high,196.5
4,22,1,22.1,214,214,214,214,214,1,0,0,SCA,Target,2,L,T,L,0.5,high,196.5
4,23,2,23.2,NA,NA,NA,312,NA,0,1,0,SCA,Homophone,1,L,H,H,0.3,low,196.5
4,24,3,24.3,224,NA,638,948,638,1,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,196.5
4,25,1,25.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,196.5
4,26,2,26.2,229,229,229,529,229,1,0,0,SCA,Homophone,1,H,L,L,0,low,196.5
4,27,3,27.3,253,253,253,253,253,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,196.5
4,28,1,28.1,238,238,238,238,238,1,0,0,SCA,Target,2,L,T,L,0.1,low,196.5
4,29,2,29.2,285,285,285,285,285,1,0,0,SCA,Homophone,1,L,H,L,0,low,196.5
